Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","2331.326"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","921.033"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","2783.797"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","1986.85"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","796.948"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","5410.408"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","3942.333"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1468.075"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","5266.782"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","3835.024"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1431.759"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","5314.364"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","3866.525"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1447.838"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","5381.904"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","3942.371"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1439.533"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","5370.297"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","3918.882"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1451.415"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","5367.693"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","3986.064"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1381.628"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","5521.895"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","4118.073"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1403.822"
"OER","Employment Indicators: Rural","106","Italy","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","5518.202"
"OER","Employment Indicators: Rural","106","Italy","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","4120.495"
"OER","Employment Indicators: Rural","106","Italy","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1397.707"
"OER","Employment Indicators: Rural","119","Latvia","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","430.624"
"OER","Employment Indicators: Rural","119","Latvia","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","363.637"
"OER","Employment Indicators: Rural","119","Latvia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","66.987"
"OER","Employment Indicators: Rural","119","Latvia","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","436.507"
"OER","Employment Indicators: Rural","119","Latvia","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","370.202"
"OER","Employment Indicators: Rural","119","Latvia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","66.305"
"OER","Employment Indicators: Rural","119","Latvia","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","311.94"
"OER","Employment Indicators: Rural","119","Latvia","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","264.564"
"OER","Employment Indicators: Rural","119","Latvia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","47.376"
