Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2010","2010","tonnes","769000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2011","2011","tonnes","775200"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2012","2012","tonnes","781000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2013","2013","tonnes","610900"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2014","2014","tonnes","686100"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2015","2015","tonnes","740320"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2016","2016","tonnes","794596"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2017","2017","tonnes","908414"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2018","2018","tonnes","843411"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1876","Paper and paperboard","2019","2019","tonnes","882124"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2010","2010","tonnes","93000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2011","2011","tonnes","100800"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2012","2012","tonnes","90000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2013","2013","tonnes","58000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2014","2014","tonnes","63800"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2015","2015","tonnes","58907"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2016","2016","tonnes","60970"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2017","2017","tonnes","119034"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2018","2018","tonnes","101308"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2042","Graphic papers","2019","2019","tonnes","65905"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2010","2010","tonnes","769000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2011","2011","tonnes","775200"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2012","2012","tonnes","781000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2013","2013","tonnes","610900"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2014","2014","tonnes","686100"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2015","2015","tonnes","740320"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2016","2016","tonnes","794596"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2017","2017","tonnes","908414"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2018","2018","tonnes","843411"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","1860","Paper and paperboard, excluding newsprint","2019","2019","tonnes","882124"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2010","2010","tonnes","633000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2011","2011","tonnes","637100"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2012","2012","tonnes","654000"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2013","2013","tonnes","515500"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2014","2014","tonnes","586900"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2015","2015","tonnes","642856"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2016","2016","tonnes","692964"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2017","2017","tonnes","717896"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2018","2018","tonnes","685145"
"FO","Forestry Production and Trade","167","Czechia","5510","Production","2043","Packaging paper and paperboard","2019","2019","tonnes","774502"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2010","2010","m3","3057500"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2011","2011","m3","2894900"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2012","2012","m3","3420300"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2013","2013","m3","3862600"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2014","2014","m3","4166200"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2015","2015","m3","4311300"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2016","2016","m3","3842100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2017","2017","m3","3842100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2018","2018","m3","3842100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1861","Roundwood","2019","2019","m3","3842100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2010","2010","m3","1362200"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2011","2011","m3","1416600"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2012","2012","m3","1827700"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2013","2013","m3","2218000"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2014","2014","m3","2068700"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2015","2015","m3","2278200"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2016","2016","m3","2061100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2017","2017","m3","2061100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2018","2018","m3","2061100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1864","Wood fuel","2019","2019","m3","2061100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2010","2010","m3","1695300"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2011","2011","m3","1478300"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2012","2012","m3","1592600"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2013","2013","m3","1644600"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2014","2014","m3","2097500"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2015","2015","m3","2033100"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2016","2016","m3","1781000"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2017","2017","m3","1781000"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2018","2018","m3","1781000"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1865","Industrial roundwood","2019","2019","m3","1781000"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2010","2010","m3","767900"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2011","2011","m3","711400"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2012","2012","m3","855400"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2013","2013","m3","939200"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2014","2014","m3","1182300"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2015","2015","m3","1053800"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2016","2016","m3","1069900"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2017","2017","m3","1069900"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2018","2018","m3","1069900"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","1868","Sawlogs and veneer logs","2019","2019","m3","1069900"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","2038","Pulpwood, round and split, all species (production)","2010","2010","m3","483700"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","2038","Pulpwood, round and split, all species (production)","2011","2011","m3","407400"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","2038","Pulpwood, round and split, all species (production)","2012","2012","m3","379700"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","2038","Pulpwood, round and split, all species (production)","2013","2013","m3","371300"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","2038","Pulpwood, round and split, all species (production)","2014","2014","m3","476000"
"FO","Forestry Production and Trade","54","Denmark","5516","Production","2038","Pulpwood, round and split, all species (production)","2015","2015","m3","512500"
